page,comment,scale
Page_4,A preco ste dobrovolne fanusikom Lidl tu na FB?,0
Page_4,Sisa Zora Ronja :),0
Page_4,"Po blamazi ste mali hlasovanie spustit nanovo bolo by to fer voci vsetkym .,ludia uz nehlasuju",0
Page_4,Ludom nikdy nic dobre nebude niezeby ste boli radi ze chcu postavit ihriska ale len ich kritizujete byt lidlom vykaslem sa vam nato o pokakane hlasy sa natahujete :-D je mi z toho smiesno,0
Page_4,podla mna kazde mensie mesto by si take ihrisko zasluzilo..,0
Page_4,"VIETE CO LUDIA, Ked Vranovu nad Toplou odratali hlasy a nedali nam konkretnu odpoved,tak sme sa spojili a robime verejnu zbierku .Postavime si ihrisko sami. Nase ihrisko bude mat nazov ANTIZIHADIELKO.Tak ze, ak nam nepribudaju hlasy vedzte, ze sme sa vykaslali na cele hlasovanie.",0
Page_5,"V mene všetkých mrkiev - veľmi si vážim, že mrkvu v tomto burgri nikto nenájde ;)",0
Page_5,A v Poprade akoze kedy otvoritr nejaku prevadzku? Ved tu v okoli nic nieje a myslim ze Tatry by si zasluzili mat aspon jednu prevadzku!,0
Page_6,"Nedávno môj známy reklamoval V Nay televízor, je to starší pán, išli mu pre telku 10 km mimo mesto, odskúšali na predajni a ešte ho odviezli zadarmo aj s telkou domov. V Nay sa treba vedieť s personálom baviť a nie tam chodiť obzerať a vypytovat sa hovadiny, na internet. obchod sa ani nedovoláte vy tupci retardovani čo sa tu sťažujete.",0
Page_7,"gratulujem...mne by k radosti stačil k môjmu modrému paušálu 1000 megový net bez žiadnych poplatkov... ehm, môžem snívať :D",0
Page_7,je to pekné ale je to len reklama aby si ľudia volali viac a tým si z peňaženky míňali peniaze,0
Page_7,"My by sme sa rozprávali, lem keby nestali paušáli od 20-100 EUR 😂😂😂",0
Page_7,"Ešte k tomu hlasu aj osobny kontakt a nie telefon, to by bolo fajn.",0
Page_7,Ja nerada pisem sms...ked tak vzdy zavolam... :-),0
Page_7,Drzim palce...to daaaas!!!,0
Page_7,"Ja som spokojna. Len teraz ma na.....srali. Neda sa zmenit fakturacne obdobie. Kedze mavam vyplaty inak, platim neskor a vzdy s pokutou. :(. V o2 som od zaciatku ako prisli na trh a v tomto ma sklamali.",0
Page_7,Myšlienka internetu bola od základného kameňa jednoduchá. A to že má byť globálny a za darmo. A pre to by mohol O2 ako prvý na Slovensku zaviesť aspon 1 deň za ktorý sa nebude platiť. Som s vami spokojný hovorím len že by bolo na čase sa posunúť     o malý krôčik vpred. 😊,0
Page_7,Život bez chorob.Laska bez omedzení.,0
Page_7,Gulovačka bez hádky (to sa asi nestane :D ),0
Page_7,kto by to cakal ze That 70's Show ma 8 serii!? :D moje novorocne predsavzatie teda znie - dat si aspon jeden maraton tyzdenne :D,0
Page_7,Veľmi ťažký maratón .... Ani Etiópčan by nevydržal ... 👏👏👏👏😜😜😜,0
Page_7,"Ok..zo skusenosti viem..ze rukami musia pracovat..iba tí..co nemaju v hlave..ENDE,😢",0
Page_7,Zalezi aj na stasti a znamostiach...,0
Page_7,to akoby ste hovorili o tej ferovosti :D,0
Page_8,"Majka lepsie si to nemohla ani napisat, vzala si mi to z ust. Lider je len jeden bohuzial to je fakt. Treba si vstupit do svojho svedomia a spravit si rebricek svojich hodnot a zamysliet sa ci vsetko co robim v zivote je spravne. V OVB su 3 cesty. Uspech pre tych co pochopia, zlyhanie osobnosti a jeho ludskych hodnot,  uplatenie kvôli komplexom a vlastnej neschopnost",0
Page_8,"Milka, skvelý nápad! Za predpokladu, že požičanú istinu mu bude musieť vrátiť! A to môže byť v dnešnej dobe problém...",0
Page_8,"...už pri poberaní dôchodku sa nededia, len ak pri úmrtí  sporiteľ ešte nezačal poberať dôchodok...",0
Page_8,"Kritizovať je najľahšie. Ale potom napíšte aj to,že keď ani I. ani II. nie je dobré, tak v dôchodkovom veku z čoho budeme žiť?!",0
Page_8,Záťažový test alebo aj Black list...,0
Page_8,"prečo nechcú ludia pochopiť že 2 pilier je pyramída ,, kde sa niekolko stotisíc ľudí skladá na pár darebákov a ešte si myslia že je to pre nich to najlepšie !!!!!",0
Page_8,:)  nemoze verit  nikomu  :)  drzim palce tym co veria viac inym ako sami sebe  :),0
Page_8,ja  by som to riesil vykupom zlomkoveho zlata    :)  a starozitnosti su tiez velmi dobra investicoa  :),0
Page_8,ludia sa prestanu rozhadzovat ked nebudu mat dostatocne velku hypoteku na vysnivane byvanie tak sa len uskromnia a kupia nieco mensie...treba aj zit nielen splacat 30 rokov ako hlupak dufam ze ceny bytov pojdu dole nie vsetky ale ten kto bude chciet predat tak urcite....uz neraz sa stalo ze banky nevedeli poskytnut mladym ludom hypoteku ktoru potrebovali a tak z predstavovanej kupy vzislo :D Predavajuci sa potom moze divit ze nepreda :D Aj ked nato ludia predtym nemali tak aspon cez banku sa to dalo...no teraz sa to len viac komplikuje...,0
Page_8,"Ešte aký je priemerný vek úmrtia našich občanov, kto sa dožije toho dôchodku!!!! Je to všetko jedno veľké svinstvo a okrádanie ľudí čo poctivo robia!",0
Page_8,"O II. pilieri ako o istote je zbytočné písať, nakoľko nie je isté pri ktorej vláde bude raz pri navýšujúcom slovenskom zadĺžení znárodnený. Najbezpečnejšie je mať vlastný majetkový účet založený v Lichtenštajnsku.",0
Page_8,"Jasne a zvlast ponuky financnikov vseliake tie "" najvyhodnejsie"" sporenia poistky a kazdy svojho boha chvali hlavne oj....t a zarobit na inych ....uz ani do banky nechodim za kazdym niejaka punuka ci uz na sporenie alebo poistenie len aby z ludi peniaze vytiahli",0
Page_8,Ano par € tam par € inam toto je dolezite tamto este dolezitejsie a hlavne nezabudnut platit od financnikov poistovakov ani nic ine necakat natrebu im bludy do hlav a potom idu oblbovat ludi a v podstate ani tomu nerozumeju neveria hlavne ze zarobia ...,0
Page_8,Ja neocakavam nic ja zijem teras nie potom JBMNT aj celí dôchodok kto si neuzíva teraz umiera za ziva...,0
Page_8,Ktori ludia ??? Hornych 10 000???,0
Page_8,Žiadny,0
Page_8,"Milan , teraz si sliapol vedla.",0
Page_8,Prečo okolité štáty nemajú 2 pilier a v Čechách ho ani ne zaviedli? Kde mám istotu že banka v ktorej mám peniaze neskrachuje ako napr. V Amerike?,0
Page_8,"Nič nieje isté.kto zaručí,že sociálka bude mať z čoho vyplácať?!a kto zaručí že našetrené peniaze uvidíš?",0
Page_8,Ĺudia stratia o úvery záujem a banky budú musieť prehodnotiť svoje stanovisko. ;-),0
Page_8,No ale jak vahostav zas nezaplati. Je to sik.,0
Page_8,komu to vyhovuje?...bankám to predsa môže byť fuk,0
Page_8,"prvý pilier o ničom-len almužny a druhý pilier, to nevie ani ten najvyšší. Záleží ako kto to rozkradne",0
Page_8,Už nemám s čim kalkulovať jedine  s VALORIZÁCIOU§!,0
Page_8,"niekto môže zarobiť 1700€, a napriek tomu s nimi nemusí vedieť vynaložiť ...napríklad prepláca v banke ;) človek kývne rukou nad takými ""malými"" sumami .lenže z dlhodobého hladiska tak v konečnom dôsledku vznikne veľká suma napríklad aj 1700€ :)",0
Page_8,Cestári kedy budú platiť????,0
Page_8,A tesim sa ze aj ucitelia sa hadam nieco naucia.,0
Page_9,"na hodinkach, co som skusal mal ten otocny kruzok obrovsku volu, hrkotal ako detska hrkalka",0
Page_9,"Lepšie ma LG G Watch R.. a funguje lepšie s Note 4 ako Gear watch, plus software je viac ako obmedzeni",0
Page_9,Vzhladovo su gears lepsie. Aj volat sa da akurat ze nezvonia a nevybruju sucasne,0
Page_9,Momentalne testujem (mam pozicane) hodinky od Sony Smart Watch2. V spojeni s SGS5 extremne casto pada ich vzajomna komunikacia (neviem preco). Jednoducho rano po sparovani ukazuju volajuce cislo ale po case bez vyzvania prestanu. U GearS2 sa to nestava ? Dakujem za odpoved.,0
Page_9,chcela by som taky ale to tážko ked je moc drahy,0
Page_9,inšpirovali len škoda ked sem hodim komentar že mam problem zo samsung tak mi vedia poradiť czdi ľudia ako vy strašne a tie problemi ešte len začinaju asi sa ja len vratim nikia stim som niddi nemal problem len som sa na samsung nechal na hovoriť,0
Page_9,Ja na mojom Note_3 ked prejdem cca do 8 Cm nad Displayjom bez nutnosti sa co by len dotknut Telefonu mi ukaze Cas Stav Notifikacii stav Baterky atd...Neviem preco je Nutnost vyzdvyhovat tzv. Nove Fony koli veciam co dokazu aj o  3 roky stre modeli ? ;),0
Page_9,Výdrž baterky od rána a večer už KO,0
Page_9,1x som to mal zapnute a zere dost baterky. Zakriveny displej mozete dobry akurat tak v tom ze mozete poskodit displaej uz aj z boku :D,0
Page_9,no oplati len ja som sklamani šetko som na svojom Samsung Galaxy Young 2 dvakrad reštartoval nastavovali mi to ti čo sa do toho rozumeju ale stale to iste dam si ho do vrecka a ked po par minutach vyberm je vypnuti nechapem a už ma to hneva sam sa vipne len tak ved je blokovani nie ajminule som  ho zložil z polički len par metrou som prešol a vipol sa musel som pinkod nahadzovať stršne a to som sa nechal na hovoriť na tento telefon doplatil som na to,0
Page_9,Lebo ho má moja manželka,0
Page_9,ja milujem samsung zato ze kopiruje dizajn,0
Page_9,Nejde mi odoslat emailova adresa.,0
Page_9,"ja ho uz mam, sem tam sa mu stane ze kliknem na daco a rozmysla dakych 5s nez to spusti, toto mi na note 3 nerobilo, ani na ziadnom inom note co som mal pred tym",0
Page_9,Nejde mi odoslat emailova adresa.,0
Page_9,nejde odoslat formular po napisani mailu > Niekde nastala chyba ....v Opere,0
Page_9,Môže len že je tu Apple a má 90% s predaja seckych smartfonov takže smola .... Peace,0
Page_10,Treba už používať LED tým to až tak nevadí a sú ešte úspornejšie ;-) (y),0
Page_10,teplo + unik tepla,0
Page_10,To som zvedavá !!,0
Page_10,Gratulujem Anička Saganová :),0
Page_10,bohužial:-(  aká bola správna odpoved?,0
Page_10,"V našom spote horí jeden dvojhorák a jeden normálny horák, takže ako správnu odpoveď sme uznali dva aj tri horáky. :)",0
Page_10,Gratulka Anka All Saganová,0
Page_10,Jeej supeer dakuuujem tesiim sa gratulka ostatnym..,0
Page_10,gratulka Beata Kolkova,0
Page_10,Gratulujem Anka All Saganová,0
Page_10,ďakujem :),0
Page_10,gratulujem,0
Page_10,Presne tak ... !,0
Page_10,"Nie, len toľko čo potrebujem 😉",0
Page_10,Na kazdu svinu sa vari voda,0
Page_10,"len čo potrebujem veľké šetrenie, malý dôchodok",0
Page_10,"nie, dávam pozor",0
Page_10,"Na sviňu sa varí voda v kotli a kúri drevom.Bola by dobrá zabíjačka,čo vy na to",0
Page_10,"Neznášam telefonovať, takže po toľkých hovoroch by ma preberali asi na are :D má môj hlboký obdiv!",0
Page_10,"V pohode, nie je problém",0
Page_10,pracovník Call centra nie Zákaznickeho centra :-P tam sa riešia osobné požiadavky :-P,0
Page_10,To je hned vidiet ze mame supersikovnych zamestnancov.….,0
Page_10,asi sa nenudil dufam ze zmluvy mate v poriatku rychlost a bezchytrost je k nicomu drzim mu palce nech sa mu dalej dari,0
Page_10,:),0
Page_10,"Ďakujeme pekne,prajeme aj vám.",0
Page_10,Nektek is:-*,0
Page_13,nemam problem sa zastavit v banke aj ked som z Ba takze nevyuzila,0
Page_13,ťažko sa tomu verí :/,0
Page_13,A kedy bude v aplikacii moznost nastavit jazyk lubovolne a nie prebraty podla nastavenia jazyka telefonu ?,0
Page_13,pytalo by to viac moznosti a hlavne okolo trvaleho prikazu a podobne :) nech sa da v telefone plnohodnotne pracovat ako na pocitaci a poriesit si vsetky zalezitosti :),0
Page_13,Nepouzitelne aplikacie Ste jedina Banka ktora ma komplexi z jailbreaku a rootu,0
Page_13,Chyba mi tam zasielanie potvrdenia na email. Pri autorizacii Pinom sa hned uskutocn platba a doklad sa neda nikde poslat na mail.,0
Page_13,Aplikácia nefachčenko ...,0
Page_13,"Co tak povedat programatorovi, ze aby pri vyhladavani pomocou smartfonov a inych zariadeni umoznujucich pouzitie lokalizacnych sluzieb bolo mozne najst najblizsie miesta VUB (bankomaty, pobocky a pod.) na zaklade pouzitia polohy uzivatela? Bez potreby zadavania adresy. Hm? Je to skoda, ked tato funkcionalita chyba a stranka je optimalizovana pre smartfony a pod.",0
Page_13,Urcite drahe a da sa to robit aj lepsie...,0
Page_13,"vela sedej, gradienty sa nepouzivaju aktualne :) opat 3-4 roky do zadu ste z dizajnom... nez sa pouzivaju vo svete ... smutne",0
Page_13,"To aby som si menila mobil, lebo vylepšena stranka ma nechce pustit prihlasit. Pride mi, ze niektore vylepšenia nie su pre všetkych. Fungovalo mi to a teraz....juj...som sa dohrešila a nič sa mi nepodarilo. Mobil banking mi jeteraz na dve veci :-(",0
Page_13,Super ze nemozemat root :(,0
Page_13,Peter Keprovic tiez som mal.root na xperia z2 ale nejako som nevyuzival nic co ponuka.... tak som flashol stock a nahodil som tu appku... zatial som ju ale este neodskusal :),0
Page_13,"Dobrý večer. Prečo ste zas tomu spravili len takú slabú propagáciu ? Ako váš klient a veľký fanúšik talianskeho futbalu by som veľmi rád išiel Paola Rossiho pozrieť, ale dozvedel som sa o tom žiaľ len post festum večer v športe po televíznych novinách. Bez servítky, pekne ste ma s tým nas**li ...",0
Page_13,A po 35 sme preco diskriminovaní?,0
Page_13,Od aktualizacie ju uz neotvori takze vobec,0
Page_13,Nezaplatili mu faktúru.,0
Page_13,No do kelu 😂😂,0
Page_13,"Aj by som hodnotil ale pobocku vo zvolene som v tej apke nenasiel, takze nic nevyhram",0
Page_13,mam android 4.2.2 a ten lokator je nefunkčny .Funguje len na mojej poloho ale na dalšej adrese v inej krajine ked prepnem na mapu tak klakne....chcelo by to predtym ako to vypustite von aj riadne skontrolovať....takto je to iba fušerina,0
Page_13,mám iba ja ten problém že mi to nechce načítať qr kód ?,0
Page_13,"len škoda, že Deaktivovať ste dali na trošku nešťastné miesto",0
Page_13,"Pouzival som mobile banking a bol som s nou spokojny, ale po aktualizacii nie je mozne app pouzivat na telefonoch s ROOTom. Vyvojar argumentuje zvastami o bezpecnosti, resp. nebezpecnosti telefonu s ROOTom. Ja mam tri zariadenia, a z toho jedno ma cyanogenmod a dalsie maju ROOT. Ani na jednom app nefunguje !!! Pritom mam v telofonoch zakupene app. ktore ROOT k svojmu fongovaniu potrebuju. Ako mam teda app. vyuzivat, ked nechcem mat telefon bez rootu. Zdoraznim este , ze mam kvalitne antivirusove zabezpecenie od spolocnosti ESET, tak ze o nezabezpecenom telefone nemoze byt rec. Pripada mi to ako nezmyselne vydieranie uzivatela. Ako teraz pouzivat aplikaciu, na ktoru som si zvykol, a zaroven pouzivat aplikacie ktore potrebujem v telefone mat ? Tento paradox by ste mali cim skor dat do poriadku (chcem vyuzivat aj app VUB aj trebars Titanium Backup), ved ine banky maju tiez mobilne app. a take nezmyselne obmedzenia na nich nemaju.",0
Page_14,Mať menej náročnú frajerku :-p,0
Page_14,Kde sa da kupit takato postel??,0
Page_14,Fuuha obchoduje s casom😀,0
Page_14,"V prvom rade by sme si mali všimnúť, či tam už niekto nebýva... :D",0
Page_14,súhlasim s pani Eva Vargová,0
Page_14,Az jeden strom?:-),0
Page_14,"nápad to je, ale pekné to nie je.",0
Page_14,"blbost, dobre by to bolo, keby sa povenovala detailom... kazdy dokaze zavesit vedro, ale trosku kreativity a nebude to vyzerat ako vedro",0
Page_14,"Novi obyvatelia sa uz tesia, cakaju na Chorvatskej hranici.",0
Page_14,"z ktorej ulice/ulic, bude vchod/vychod do garazi? lebo uz teraz je to tam v spicke zaujimave. sam som zvedavy ako sa toto centrum popasuje s dopravou.
Hlavne, ked sa dostavia cely Stein, Blumental a nedaleky PriMyte.
Vacsina auticiek sa rano a podvecer stretne na racianskom myte :)",0
Page_14,Helsinki teraz v case recesie😳,0
Page_14,Ja som myslel že... Vlastne si ani neviem o tom niečo myslieť... Nula nula ništ.,0
Page_14,ani v Petržalke nie sú domy tak nahusto.,0
Page_14,"priestor na ""sedenie"" resp. ""lenosenie""",0
Page_14,Snad mate teraz ispiraciu ako nadimezovat balkony.,0
Page_14,Super Alica Veršovská Šimovičová jsi 👍👍,0
Page_14,bodaj by aj Hotel Slovan v Piestanoch nadobudol jeho povodnu pompeznost...,0
Page_14,To nieje specialne,0
Page_14,Villinki :),0
Page_14,Ako sa to niekomu moze páčiť ked to mam 30 rokov splácať. Najomny byt to by sa mi páčilo,0
Page_14,Vysnena fotka mnohych fotografov...,0
Page_14,Unikátne sklarstvo sme mali aj na Slovensku☺,0
Page_14,No hoci kde len nie na Slovensku...,0
Page_14,Ake to môže byť vo vnútri.....,0
Page_14,Mat take nieco vo Fìnsku...,0
Page_14,"ee ja napisem kde by som akoze postavym domcek ..a ty budes moj sused??? jej porozmxslam je zlozite,, hahaha chxe to palmy a priliv z mora asi tolko",0
Page_14,Oba sú super. Živý je top ale ak je starý a veľký tak využitie pňa ako stola je super. Len dumam či sa časom niečo neprežerie. Každopádne ak je to len odrezok tak lepšia voľba by bola stôl z koreňa stromu.,0
Page_14,Z praktického hľadiska ten vpravo. Bez problémov s čistením skleneného valca od lístia a ostatného vonkajšieho materiálu a hlavne bez strachu pri každom väčšom vetre... Ale nápad vľavo je úžasný.,0
Page_14,"Jednoznacne ten stolik.
Ako uz bolo napisane vyssie, strom vo valci neprakticke na udrzbu. Celkovo, ""chudak"" strom, co potom ked dorastie rozmer otvoru ;)",0
Page_14,kiezby to bola aj u nas hlavna myslienka pri budovani budov pre vsetky ucely ..,0
Page_14,"je to  strom z polystyrenu  je dokonly, tak ako aj polystyrenove tramy ktore predavaju  v hornbachu",0
Page_14,...a na stene oproti visi Trabant...,0
Page_14,"mmmm, blato na policke, to je smak :*",0
Page_14,...len  poriadne utrite reťaz - aby nekvapkal olej :),0
Page_14,Podla mna uz ani nebude treba :-) Veď uz máte predaných 80% bytou,0
Page_14,Finsko je Naj! :),0
